2022-12-15 17:23:51,690 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,690 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration'
2022-12-15 17:23:51,690 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor()
2022-12-15 17:23:51,690 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptorConfigurer()
2022-12-15 17:23:51,691 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration'
2022-12-15 17:23:51,696 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration#transactionManager matched due to @ConditionalOnMissingBean (types: org.springframework.transaction.TransactionManager; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,696 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,698 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration.transactionManager()
2022-12-15 17:23:51,704 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration#jpaVendorAdapter matched due to @ConditionalOnMissingBean (types: org.springframework.orm.jpa.JpaVendorAdapter; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,704 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,704 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration.jpaVendorAdapter()
2022-12-15 17:23:51,705 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration#entityManagerFactoryBuilder matched due to @ConditionalOnMissingBean (types: org.springframework.boot.orm.jpa.EntityManagerFactoryBuilder; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,705 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,706 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration.entityManagerFactoryBuilder()
2022-12-15 17:23:51,707 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration#entityManagerFactory matched due to @ConditionalOnMissingBean (types: org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean,javax.persistence.EntityManagerFactory; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,707 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,707 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration.entityManagerFactory()
2022-12-15 17:23:51,707 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration'
2022-12-15 17:23:51,708 TRACE   org.springframework.boot.autoconfigure.condition.OnClassCondition - Condition OnClassCondition on org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration matched due to @ConditionalOnClass found required class 'org.springframework.cache.CacheManager'
2022-12-15 17:23:51,708 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,710 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration did not match due to @ConditionalOnBean (types: org.springframework.cache.interceptor.CacheAspectSupport; SearchStrategy: all) did not find any beans of type org.springframework.cache.interceptor.CacheAspectSupport
2022-12-15 17:23:51,710 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,711 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
2022-12-15 17:23:51,712 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
2022-12-15 17:23:51,712 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration#defaultLifecycleProcessor matched due to @ConditionalOnMissingBean (names: lifecycleProcessor; SearchStrategy: current) did not find any beans
2022-12-15 17:23:51,712 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,713 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration.lifecycleProcessor()
2022-12-15 17:23:51,713 TRACE   org.springframework.boot.autoconfigure.condition.OnClassCondition - Condition OnClassCondition on org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration matched due to @ConditionalOnClass found required class 'org.springframework.dao.annotation.PersistenceExceptionTranslationPostProcessor'
2022-12-15 17:23:51,713 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,714 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
2022-12-15 17:23:51,714 TRACE   org.springframework.boot.autoconfigure.condition.OnPropertyCondition - Condition OnPropertyCondition on org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration#persistenceExceptionTranslationPostProcessor matched due to @ConditionalOnProperty (spring.dao.exceptiontranslation.enabled) matched
2022-12-15 17:23:51,714 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,718 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration#persistenceExceptionTranslationPostProcessor matched due to @ConditionalOnMissingBean (types: org.springframework.dao.annotation.PersistenceExceptionTranslationPostProcessor; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,718 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,718 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration.persistenceExceptionTranslationPostProcessor()
2022-12-15 17:23:51,720 TRACE   org.springframework.boot.autoconfigure.condition.OnClassCondition - Condition OnClassCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration matched due to @ConditionalOnClass found required class 'org.springframework.data.jpa.repository.JpaRepository'
2022-12-15 17:23:51,720 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,721 TRACE   org.springframework.boot.autoconfigure.condition.OnPropertyCondition - Condition OnPropertyCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration matched due to @ConditionalOnProperty (spring.data.jpa.repositories.enabled=true) matched
2022-12-15 17:23:51,721 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,731 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration matched due to @ConditionalOnBean (types: javax.sql.DataSource; SearchStrategy: all) found bean 'dataSource'; @ConditionalOnMissingBean (types: org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean,org.springframework.data.jpa.repository.config.JpaRepositoryConfigExtension; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,731 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,735 TRACE   org.springframework.boot.autoconfigure.condition.OnBeanCondition - Condition OnBeanCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration matched due to @ConditionalOnBean (types: javax.sql.DataSource; SearchStrategy: all) found bean 'dataSource'; @ConditionalOnMissingBean (types: org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean,org.springframework.data.jpa.repository.config.JpaRepositoryConfigExtension; SearchStrategy: all) did not find any beans
2022-12-15 17:23:51,735 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,735 TRACE   org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration'
2022-12-15 17:23:51,741 TRACE   org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration$BootstrapExecutorCondition - Condition JpaRepositoriesAutoConfiguration.BootstrapExecutorCondition on org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration#entityManagerFactoryBootstrapExecutorCustomizer did not match due to AnyNestedCondition 0 matched 2 did not; NestedCondition on JpaRepositoriesAutoConfiguration.BootstrapExecutorCondition.LazyBootstrapMode @ConditionalOnProperty (spring.data.jpa.repositories.bootstrap-mode=lazy) did not find property 'bootstrap-mode'; NestedCondition on JpaRepositoriesAutoConfiguration.BootstrapExecutorCondition.DeferredBootstrapMode @ConditionalOnProperty (spring.data.jpa.repositories.bootstrap-mode=deferred) did not find property 'bootstrap-mode'
2022-12-15 17:23:51,741 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
2022-12-15 17:23:51,766 INFO    org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-12-15 17:23:51,781 DEBUG   org.springframework.beans.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-12-15 17:23:51,782 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Creating instance of bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-12-15 17:23:51,782 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Finished creating instance of bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-12-15 17:23:51,782 DEBUG   org.springframework.boot.autoconfigure.AutoConfigurationPackages - @EnableAutoConfiguration was declared on a class in the package 'AwesomeCalendar'. Automatic @Repository and @Entity scanning is enabled.
2022-12-15 17:23:51,783 DEBUG   org.springframework.data.repository.config.RepositoryConfigurationDelegate - Scanning for JPA repositories in packages AwesomeCalendar.
2022-12-15 17:23:51,789 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-12-15 17:23:51,790 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Resolved classpath location [AwesomeCalendar/] to resources [URL [file:/C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/]]
2022-12-15 17:23:51,790 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Looking for matching resources in directory tree [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar]
2022-12-15 17:23:51,791 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,791 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,792 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,793 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,794 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,794 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*.class]
2022-12-15 17:23:51,796 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Resolved location pattern [classpath*:AwesomeCalendar/**/*.class] to resources [file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\AuthController.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\EventController.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Event.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Role.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\User.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\AppConfig.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\CorsFilter.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\RoleFilter.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\TokenFilter.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\EventRepo.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\RoleRepo.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\UserRepo.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\AuthService.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\EventService.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\RoleService.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\SpringApp.class], file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\WebSocketConfig.class]]
2022-12-15 17:23:51,796 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\AuthController.class]
2022-12-15 17:23:51,796 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\AuthController.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\EventController.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers\EventController.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Event.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Event.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Role.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\Role.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\User.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities\User.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\AppConfig.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\AppConfig.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\CorsFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\CorsFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\RoleFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\RoleFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\TokenFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters\TokenFilter.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\EventRepo.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\EventRepo.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\RoleRepo.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\RoleRepo.class]
2022-12-15 17:23:51,797 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\UserRepo.class]
2022-12-15 17:23:51,800 DEBUG   org.springframework.data.repository.config.RepositoryComponentProvider - Identified candidate component class: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Repositories\UserRepo.class]
2022-12-15 17:23:51,800 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\AuthService.class]
2022-12-15 17:23:51,800 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\AuthService.class]
2022-12-15 17:23:51,800 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\EventService.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\EventService.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\RoleService.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Services\RoleService.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\SpringApp.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\SpringApp.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Scanning file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\WebSocketConfig.class]
2022-12-15 17:23:51,801 TRACE   org.springframework.data.repository.config.RepositoryComponentProvider - Ignored because not matching any filter: file [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\WebSocketConfig.class]
2022-12-15 17:23:51,842 TRACE   org.springframework.beans.factory.support.DefaultListableBeanFactory - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-12-15 17:23:51,842 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Resolved classpath location [AwesomeCalendar/] to resources [URL [file:/C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/]]
2022-12-15 17:23:51,842 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Looking for matching resources in directory tree [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar]
2022-12-15 17:23:51,842 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*Impl.class]
2022-12-15 17:23:51,843 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Controllers] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*Impl.class]
2022-12-15 17:23:51,844 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Entities] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*Impl.class]
2022-12-15 17:23:51,844 TRACE   org.springframework.core.io.support.PathMatchingResourcePatternResolver - Searching directory [C:\Users\ariel\StartAtGoogle\CalendarApp\Calendar_Server_Side\target\classes\AwesomeCalendar\Filters] for files matching pattern [C:/Users/ariel/StartAtGoogle/CalendarApp/Calendar_Server_Side/target/classes/AwesomeCalendar/**/*Impl.class]
